Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"5700 E Franklin Rd Ste 250 Nampa, ID",Stellar Mental Health & Mediation,TBD,2086391514,Nampa,ID,83687,40299.0
"2609 S 10th Ave Ste 102 Caldwell, ID",Four Rivers Mental Health,TBD,2084542771,Caldwell,ID,83605,41155.0
"1440 W Taylor St Chicago, IL",Just A Mile Away Mental Health Services Inc,TBD,7087752825,Chicago,IL,60607,30197.0
"6675 S Hermitage Ave Chicago, IL",Chicago Mental Health Services,TBD,3126800036,Chicago,IL,60636,31007.0
"3555 W Armitage Ave Chicago, IL",Expanded Mental Health Services of Chicago NFP,TBD,7747540577,Chicago,IL,60647,85589.0
"5875 N Lincoln Ave Ste 222 Chicago, IL",Essential Mental Health Services Inc,TBD,7735525861,Chicago,IL,60659,42008.0
"4755 N Kenmore Ave Chicago, IL",Community Mental Health Services,31,7739899868,Chicago,IL,60640,66884.0
"1754 N Troy St Chicago, IL","Ser Es Mental Health Services, P",TBD,7863021182,Chicago,IL,60647,85589.0
"1001 W Grand Ave Chicago, IL",Leyden Family Service and Mental Health,TBD,8474510761,Chicago,IL,60642,21124.0
"1127 N Oakley Blvd Chicago, IL",Comm Mental Health Service,TBD,7736973624,Chicago,IL,60622,53696.0
"7638 S Evans Ave Chicago, IL",Lake Shore Mental Health Service,TBD,7735590393,Chicago,IL,60619,59892.0
"4141 N Kedzie Ave Chicago, IL",Expanded Mental Health Service,16,7737540577,Chicago,IL,60618,91896.0
"7301 W 25th St North Riverside, IL",Tapiz Mental Health Services P,TBD,7082328662,North Riverside,IL,60546,16582.0
"5341 W Cermak Rd Cicero, IL",Family Service & Mental Health Center of Cicero,106,7086566430,Cicero,IL,60804,83223.0
"4200 N Oak Park Ave Chicago, IL",Chicago Read Mental Health Center,49,7737944000,Chicago,IL,60634,74418.0
"620 N La Salle Dr Ste 426 Chicago, IL",Tides Mental Health,TBD,3123761665,Chicago,IL,60654,24303.0
"6323 N Avondale Ave Chicago, IL",Mental Health Association-GRTR Chgo,TBD,3127817780,Chicago,IL,60631,30308.0
"310 S Peoria St Chicago, IL",Mental Health Association of Greater Chicago,69,3127817780,Chicago,IL,60607,30197.0
"25 E Washington St Chicago, IL",Modern Mental Health,TBD,3129997809,Chicago,IL,60602,1127.0
"451 N La Salle Dr Chicago, IL",Illinois Association For Infant Mental Health,TBD,3128937175,Chicago,IL,60654,24303.0
"1140 N Milwaukee Ave Chicago, IL",King Community Mental Health,TBD,7739047352,Chicago,IL,60642,21124.0
"645 S Central Ave Chicago, IL",Loretto Out Patient Mental Health,TBD,7738545290,Chicago,IL,60644,48317.0
"7801 S Throop St Chicago, IL",The Chicago Foundation For Mental Health,TBD,8479890248,Chicago,IL,60620,66511.0
"7822 S East End Ave Chicago, IL",McGowan Mental Health Hub Counseling & Consulting,TBD,7736991986,Chicago,IL,60649,48720.0
"3525 W Peterson Ave Chicago, IL",North River Expanded Mental Health,TBD,7739617438,Chicago,IL,60659,42008.0
"70 E Lake St Ste 900 Chicago, IL",Mental Health America of Il,117,3123689070,Chicago,IL,60601,16292.0
"4770 N Lincoln Ave Chicago, IL",Illinois Institute For Integrity Mental Health,TBD,7739070991,Chicago,IL,60625,78467.0
"5801 N Pulaski Rd Chicago, IL",North River Mental Health,TBD,3127441906,Chicago,IL,60646,28499.0
"2040 N Shadeland Ave Indianapolis, IN",Gallahue Mental Health Services,70,3173551800,Indianapolis,IN,46219,38246.0
"8050 Brookville Rd Indianapolis, IN",The Recovery Village Indianapolis Mental Health Services,TBD,4636347712,Indianapolis,IN,46239,33403.0
"6950 Hillsdale Ct Indianapolis, IN",Gallahue Mental Health Services - Lawrence Township,34,3176217740,Indianapolis,IN,46250,17933.0
"5610 Crawfordsville Rd Ste 2201 Indianapolis, IN",Midtown Mental Health Adult Services,TBD,3172442243,Indianapolis,IN,46224,39858.0
"7150 Clearvista Dr Indianapolis, IN",Gallahue Mental Health Service,TBD,3176215719,Indianapolis,IN,46256,21785.0
"1500 N Ritter Ave Indianapolis, IN",Gallahue Mental Health,70,3173552560,Indianapolis,IN,46219,38246.0
"5210 Commerce Cir Ste B Indianapolis, IN",Empower You Mental Health & Wellness - Southport,TBD,4639999203,Indianapolis,IN,46237,42747.0
"1700 N Illinois St Indianapolis, IN",Sandra Eskenazi Mental Health,TBD,3178808491,Indianapolis,IN,46202,20331.0
"105 E Maryland St Indianapolis, IN",Indianapolis Inpatient Mental Health Center,TBD,4632326064,Indianapolis,IN,46204,11022.0
"320 N Meridian St Indianapolis, IN",KC Mental Health Counseling,TBD,3176438850,Indianapolis,IN,46204,11022.0
"603 E Washington St Indianapolis, IN",Adult & Child Mental Health Center Inc,44,3176353306,Indianapolis,IN,46204,11022.0
"3171 N Meridian St Indianapolis, IN",Eskenazi Health Midtown Community Mental Health,TBD,3178808491,Indianapolis,IN,46208,22026.0
"60 N Kenyon St Indianapolis, IN",A Well Being Mental Health & Consulting,TBD,4632540318,Indianapolis,IN,46219,38246.0
"2620 Kessler Boulevard East Dr Indianapolis, IN",Continuum Mental Health-WLLNSS,TBD,3177449317,Indianapolis,IN,46220,36159.0
"6507 Ferguson St Indianapolis, IN",Northside Mental Health,47,3172530607,Indianapolis,IN,46220,36159.0
"911 E 86th St Indianapolis, IN",Maslowski Mental Health,TBD,3174947328,Indianapolis,IN,46240,19632.0
"8801 N Meridian St Indianapolis, IN",Indianapolis Mental Health Associates,TBD,3172968409,Indianapolis,IN,46260,35102.0
"7845 Maureen Ter Indianapolis, IN",Adult & Child Mental Health,21,3178930336,Indianapolis,IN,46214,24645.0
"301 E 38th St Indianapolis, IN",Mental Health America Of Greater Indianapolis,81,3172542804,Indianapolis,IN,46205,29196.0
"2345 S Lynhurst Dr Ste 205 Indianapolis, IN",Cummins Mental Health Center Inc,54,3172478900,Indianapolis,IN,46241,32943.0
"1001 W 10th St Indianapolis, IN",Midtown Community Mental Health Center - CLOSED,22,3175542704,Indianapolis,IN,46202,20331.0
"945 19th St Des Moines, IA",Eyerly Ball Mental Health Services,TBD,5152358800,Des Moines,IA,50314,10203.0
"1319 Pennsylvania Ave Des Moines, IA",Eyerly Ball Community Mental Health Services,TBD,5152410982,Des Moines,IA,50316,16188.0
"401 E Court Ave Des Moines, IA",Everly Ball Community Mental Health Services,TBD,5152770630,Des Moines,IA,50309,9199.0
"6200 Aurora Ave Ste 307E Urbandale, IA",Alliance Mental Health Services,TBD,5152761391,Urbandale,IA,50322,31694.0
"2600 Westown Pkwy West Des Moines, IA",Better Mental Health Services P,TBD,5154936595,West Des Moines,IA,50266,36770.0
"6200 Aurora Ave Urbandale, IA",Pine Rest Christian Mental Health Services,25,5153319086,Urbandale,IA,50322,31694.0
"1801 Hickman Rd Des Moines, IA",Broadlawns Mental Health Center,123,5152822340,Des Moines,IA,50314,10203.0
"431 28th St Ste 201 Des Moines, IA",West Central Mental Health Center,59,5159934535,Des Moines,IA,50312,15492.0
"4401 Westown Parkway, STE 108 West Des Moines, IA","Better Mental Health Services, PLLC",TBD,5155586865,West Des Moines,IA,50266,36770.0
"610 10th St Perry, IA",Genesis Mental Health Services,TBD,5154657541,Perry,IA,50220,9251.0
"3408 Woodland Ave West Des Moines, IA",Evolve Mental Health,TBD,5159922141,West Des Moines,IA,50266,36770.0
"1200 Valley West Dr West Des Moines, IA",Luna Mental Health P,TBD,5154683639,West Des Moines,IA,50266,36770.0
"12247 Stratford Dr Clive, IA",Better Days Mental Health Clive,TBD,5153463999,Clive,IA,50325,18776.0
"5550 Wild Rose Ln West Des Moines, IA",Journey Mental Health P,TBD,5154683238,West Des Moines,IA,50266,36770.0
"12447 Stratford Dr Clive, IA",Ellie Mental Health of Des Moines PC,TBD,3198553549,Clive,IA,50235,438.0
"1011 N Jefferson Way Indianola, IA",Warren County Mental Health,TBD,5159611068,Indianola,IA,50125,20009.0
"705 N G St Indianola, IA",Eyerly Ball Community Mental Health,TBD,5159611980,Indianola,IA,50125,20009.0
"309 S 7th St Adel, IA",Adel Mental Health,16,5159931919,Adel,IA,50003,9536.0
"102 W Summit St Winterset, IA",CrossRoads Mental Health Center,51,5154623105,Winterset,IA,50273,9123.0
"600 5th St Ste 200 Ames, IA",5th Street Mental Health Professionals,16,5152322051,Ames,IA,50010,33428.0
"511 E 6th St Des Moines, IA",National Alliance of Mental Illness of Greater,10,5158501467,Des Moines,IA,50309,9199.0
"211 S 7th St Ste D Adel, IA",Eyerly-Ball Community Mental,TBD,5159932158,Adel,IA,50003,9536.0
"3717 Taylorsville Rd Louisville, KY",Mental Health Services - CLOSED,TBD,5024529037,Louisville,KY,40220,33893.0
"950 S 1st St Louisville, KY",Bridgehaven Mental Health Services,68,5025796189,Louisville,KY,40203,17540.0
"3276 Commerce Center Pl Louisville, KY",Moorman Mental Health Services,TBD,5025546245,Louisville,KY,40211,21165.0
"4123 Dutchmans Ln Ste 503 Louisville, KY",Norton Women's Mental Health Services - St. Matthews,TBD,5028996220,Louisville,KY,40207,28633.0
"914 E Broadway Ste 100 Louisville, KY",Family & Children Mental Health Services,TBD,5025831981,Louisville,KY,40204,14018.0
"4011 Gardiner Point Dr Louisville, KY",Sisu Mental Health Services,TBD,5025510889,Louisville,KY,40213,15805.0
"4010 Dupont Cir Louisville, KY",Partners In Mental Health Services,TBD,5023840478,Louisville,KY,40207,28633.0
"3044 Breckenridge Ln Louisville, KY",Sisu Mental health services,TBD,5027095386,Louisville,KY,40220,33893.0
"1010 Clarks Ln Louisville, KY",Ky Mental Health Services P,TBD,9198276193,Louisville,KY,40217,11831.0
"302 Breckenridge Ln Louisville, KY",Family & Children's Mental Health Services,TBD,5025611112,Louisville,KY,40207,28633.0
"801 W Broadway Louisville, KY","Bridge The Gap Addiction and Mental Health Services, P",TBD,5023171457,Louisville,KY,40202,7109.0
"1400 Main St Clarksville, IN",Mindbranch Mental Health Services,TBD,8129462674,Clarksville,IN,47129,19611.0
"1919 State St New Albany, IN",Alliant Mental Health Service,TBD,8129495858,New Albany,IN,47150,49606.0
"120 Sears Ave Louisville, KY",Mental Health America Of,49,5028930460,Louisville,KY,40207,28633.0
"1939 Goldsmith Lane Suite 143 Louisville, KY",Kentucky Mental Health Care,TBD,5022333030,Louisville,KY,40218,33292.0
"4050 Westport Rd Louisville, KY",Spectra Mental Health Care,TBD,5024258385,Louisville,KY,40207,28633.0
"4229 Bardstown Rd Louisville, KY",Louisville Mental Health Group,TBD,5024161416,Louisville,KY,40218,33292.0
"200 E Chestnut St Louisville, KY",Norton Children's Behavioral and Mental Health - Bingham Clinic,TBD,5025880800,Louisville,KY,40202,7109.0
"1050 E Market St Ste 301 Louisville, KY",Norton Children's Behavioral and Mental Health - NuLu,TBD,5025880800,Louisville,KY,40206,20345.0
"1028 Barret Ave Louisville, KY","Amberly Burns, MENTAL, HEALTH",TBD,5024511221,Louisville,KY,40204,14018.0
"317 Wallace Ave Louisville, KY",Mental Health Lou & You Inc,TBD,5028068816,Louisville,KY,40207,28633.0
"3701 Willmar Ave Louisville, KY",Louisville Inpatient Mental Health Center,TBD,5022369839,Louisville,KY,40218,33292.0
"2933 Breckenridge Ln Louisville, KY",Norton Children's Behavioral and Mental Health,TBD,5025880736,Louisville,KY,40220,33893.0
"2415 Lime Kiln Ln Louisville, KY",The Couch Immediate Mental Health Care,TBD,5024144557,Louisville,KY,40222,21634.0
"9001 Park Woods Rd Crestwood, KY",Mental Health/Retardation Service,TBD,5022411551,Crestwood,KY,40014,23039.0
"4480 General Degaulle Dr New Orleans, LA",Shared Hearts Mental Health Services,TBD,5049056945,New Orleans,LA,70131,25460.0
"1450 Poydras St New Orleans, LA",Mental Health Advocacy Service,TBD,5045688904,New Orleans,LA,70112,3646.0
"1801 Manhattan Blvd Harvey, LA",Positive Headspace Mental Health & Wellness Service,TBD,5047824347,Harvey,LA,70058,39690.0
"719 Elysian Fields Ave New Orleans, LA",Chartres-Pontchartrain Mental Health Center,TBD,5049428101,New Orleans,LA,70117,26250.0
"2298 Lafreniere St New Orleans, LA",New Orleans Inpatient Mental Health Center,TBD,5013022383,New Orleans,LA,70122,35318.0
"7611 Maple St Suite A-3 New Orleans, LA",Martin Mental Health,13,5044081644,New Orleans,LA,70118,36061.0
"3450 Chestnut St New Orleans, LA",Integrated Mental Health Alliance,TBD,5048978651,New Orleans,LA,70115,31737.0
"1303 Amelia St New Orleans, LA","Schwartz, Barry PHD PC",21,5048995788,New Orleans,LA,70115,31737.0
"3600 Prytania St, Suite 47 New Orleans, LA",Gail Wilson,36,5048949980,New Orleans,LA,70115,31737.0
"202 Village Cir Slidell, LA","Rebirth Mental Health Services, Inc",TBD,9857744989,Slidell,LA,70458,39385.0
"252 Hector Ave Suite-A Gretna, LA",Brightway Mental Health Clinic,8,5044351444,Gretna,LA,70056,42471.0
"900 Wilkinson St Mandeville, LA",Lurline Smith Mental Health Center,TBD,9856244450,Mandeville,LA,70448,25851.0
"1809 W Airline Hwy La Place, LA",River Parish Mental Health,TBD,9856528444,La Place,LA,70068,33041.0
"1539 Jackson Ave Ste 620 New Orleans, LA",Michael Major Garden District Mental Hea,TBD,5042071525,New Orleans,LA,70130,12883.0
"2420 Athania Pkwy Metairie, LA",Pilson Barry PhD LCSW,33,5042261830,Metairie,LA,70001,39193.0
"500 Rue De Sante La Place, LA",River Place Behavioral Health Hospital,TBD,9853333364,La Place,LA,70068,33041.0
"1421 General Taylor St New Orleans, LA",Community Care Counseling Center,21,5048992560,New Orleans,LA,70115,31737.0
"3450 Chestnut St 3rd Fl New Orleans, LA","Adrianne M Brennan, PHD",TBD,5044121580,New Orleans,LA,70115,31737.0
"145 Robert E Lee Blvd Ste 306 New Orleans, LA","Kim E. Vangeffen, PHD",TBD,5042861424,New Orleans,LA,70124,20840.0
"2700 Napoleon Ave New Orleans, LA",Ochsner Baptist - A Campus of Ochsner Medical Center,16,5048999311,New Orleans,LA,70115,31737.0
"1415 Tulane Ave New Orleans, LA","Dr. Rosemarie Christa Eckert, MD",53,5049882300,New Orleans,LA,70112,3646.0
"3525 Prytania St New Orleans, LA","Vernilyn Juan, MD",174,5048978240,New Orleans,LA,70115,31737.0
"4201 Woodland Dr New Orleans, LA",Seaside Behavioral Center,17,5042495856,New Orleans,LA,70131,25460.0
"205 Ocean Ave Portland, ME",Casco Bay Mental Health Center,TBD,2077737993,Portland,ME,04103,31705.0
"68 Bishop St Portland, ME",Mental Health Comp and Pen Exams,TBD,2077724191,Portland,ME,04103,31705.0
"222 Auburn St Portland, ME",Carin A Seadler Family Mental Health Practitioner,TBD,2078787600,Portland,ME,04103,31705.0
"12 Memorial St Lisbon, ME",Central Me Mental Health Service,TBD,2077958385,Lisbon,ME,04250,4808.0
"12 Bates St Lewiston, ME",Area IV Mental Health Service Coalition,TBD,2077956710,Lewiston,ME,04240,37886.0
"1155 Lisbon St Lewiston, ME",Tri-County Mental Health Services,9,2077839141,Lewiston,ME,04240,37886.0
"78 Atlantic Pl South Portland, ME",Maine Mental Health Partners,TBD,2078427700,South Portland,ME,04106,26966.0
"744 Roosevelt Trl Ste 210 Windham, ME",Tri County Mental Health,53,2078924623,Windham,ME,04062,19041.0
"6 Digital Dr Biddeford, ME",PHP and IOP in ME | Drug and Alcohol Rehab & Mental Health Treatment in Maine | Portland Treatment,TBD,2078003347,Biddeford,ME,04005,24698.0
"18 Middle St Brunswick, ME",Shoreline Community Mental Health,TBD,8884990769,Brunswick,ME,04011,22081.0
"15 Village St Lisbon, ME",Mental Health Tri-County,21,2073537438,Lisbon,ME,04250,4808.0
"469 Main St Springvale, ME",Able Oak Mental Health,TBD,2078501082,Springvale,ME,04083,4710.0
"38 Pleasant St Portland, ME",Kerr Carol Psychotherapist,35,2076194010,Portland,ME,04101,18128.0
"60 Forest Falls Dr Ste 1 Yarmouth, ME","Doyle, Linda",25,2077091158,Yarmouth,ME,04096,9006.0
"30 Island View Ln Brunswick, ME",Clinical  Counseling of Maine LLC - Sheri A. Clark LCPC,18,2075202306,Brunswick,ME,04011,22081.0
"165 Cumberland Ave Portland, ME",Maine Stay,TBD,2078426890,Portland,ME,04101,18128.0
"84 Marginal Way Ste 1000 Portland, ME","Dr. Angela M. Liess, MD",TBD,2077742445,Portland,ME,04101,18128.0
"634 Brighton Ave Portland, ME","Dr. Stanley S Evans, MD",20,2077721411,Portland,ME,04102,17642.0
"222 Auburn St Ste 202 Portland, ME","Laurel R Tinkham, LCPC",28,2078789146,Portland,ME,04103,31705.0
"165 Lancaster St Portland, ME",Maine Behav Health Care,TBD,2078741043,Portland,ME,04101,18128.0
"19 South St Portland, ME","Kindra Threlkeld Bernard, LCPC",TBD,2072515359,Portland,ME,04101,18128.0
"131 Spring St Portland, ME",Eastern Shore Counseling,TBD,2075602389,Portland,ME,04101,18128.0
"53 Baxter Blvd Ste 3 Portland, ME","Theresa Simpson, Counselor",TBD,2075533070,Portland,ME,04101,18128.0
"414 Light St Baltimore, MD",Lemons to Lemonade Mental Health Services,TBD,4438850949,Baltimore,MD,21202,21506.0
"1800 N Charles St Baltimore, MD",A Sisters Hand Mental Health Services,TBD,4108442335,Baltimore,MD,21201,17819.0
"398 W 26th St Baltimore, MD",Baltimore Mental Health Services,TBD,2402134077,Baltimore,MD,21211,15481.0
"3003 N Charles St Baltimore, MD",Johns Hopkins University Mental Health Services,TBD,4105168278,Baltimore,MD,21218,44903.0
"2415 W Lafayette Ave Baltimore, MD",Speak Easy Mental Health Services,TBD,4107934777,Baltimore,MD,21216,27296.0
"3401 1/2 Clifton Ave Baltimore, MD",Elroi Mental Health Services,TBD,3027241181,Baltimore,MD,21216,27296.0
"4654 York Rd Baltimore, MD",Inspiring Change Mental Health Services,TBD,4102586714,Baltimore,MD,21212,33425.0
"3918 Potee St Baltimore, MD",Release Mental Health Services,TBD,4438138292,Baltimore,MD,21225,34469.0
"4200 Edmondson Ave Baltimore, MD",Sarah's House Mental Health Services,TBD,4102253101,Baltimore,MD,21229,44687.0
"4801 Sipple Ave Baltimore, MD",Annroyal Mental Health Services,TBD,2407052485,Baltimore,MD,21206,49901.0
"1235 Druid Hill Ave Baltimore, MD",Quality Mental Health Services,TBD,4437213179,Baltimore,MD,21217,31125.0
"1645 Ridgely St Baltimore, MD","Evergreen Mental Health Services, Inc",TBD,3012514702,Baltimore,MD,21230,33509.0
"3509 Eastern Ave Baltimore, MD",Coalition Mental Health Service,TBD,4437594909,Baltimore,MD,21224,46949.0
"1501 S Edgewood St Halethorpe, MD",Mental Health Service Training Center,TBD,4106467758,Halethorpe,MD,21227,35695.0
"515 S Camp Meade Rd Linthicum Heights, MD",Chelle & Kambridge Mental Health Services,TBD,2028387211,Linthicum Heights,MD,21090,10033.0
"1045 Taylor Ave Towson, MD",Goldenmemory Mental Health & Behavioral Services,TBD,4104049661,Towson,MD,21286,21782.0
"22 Bloomsbury Ave Catonsville, MD",Mosaic Community Services  Outpatient Mental Health Clinic,TBD,4109221900,Catonsville,MD,21228,49417.0
"8005 Harford Rd Parkville, MD",Agape Mental Health Services,TBD,4437078319,Parkville,MD,21234,65010.0
"2 Clayfield Ct Rosedale, MD",Royal Mental Health & Recovery Services,TBD,4103028550,Rosedale,MD,21237,30851.0
"8713 Harford Rd Parkville, MD",A Blended Family Mental Health Services,TBD,4437038345,Parkville,MD,21234,65010.0
"7448 German Hill Rd Dundalk, MD",Hopewell Mental Health Services,TBD,4103223692,Dundalk,MD,21222,58935.0
"3101 Towanda Ave Baltimore, MD",Liberty Medical Community Mental Health Center,TBD,4102253300,Baltimore,MD,21215,52078.0
"100 S Charles St Baltimore, MD",Baltimore Mental Health Systems,TBD,4108372647,Baltimore,MD,21201,17819.0
"217 E Redwood St Baltimore, MD",Department Of Health/Mental Hy,TBD,4107674802,Baltimore,MD,21202,21506.0
"301 Saint Paul St Baltimore, MD",Precision Mental Health,TBD,4106507041,Baltimore,MD,21202,21506.0
"630 W Fayette St Baltimore, MD",Walter P Carter Mental Health Clinic,21,4107063100,Baltimore,MD,21201,17819.0
"401 N Caroline St Baltimore, MD",John Hopkins Child & Adolescent Mental Health Ctr,TBD,4109553598,Baltimore,MD,21287,0.0
"245 1st St Cambridge, MA",Mind Garden Mental Health Services,TBD,7814304309,Cambridge,MA,02142,4349.0
"1330 Beacon St Ste 258 Brookline, MA","Michael Schreiber, Psychiatric Mental Health Services - Brookline",7,6177308048,Brookline,MA,02446,31109.0
"64 Ridge Ave Newton Center, MA",Freedman Mental Health Services,TBD,6177357044,Newton Center,MA,02459,18604.0
